x,E
0.4233333333333334,-0.30170499289732755
0.4233333333333334,0.30170499284093233
0.4233333333333334,-0.29395903937677637
0.4233333333333334,0.2939590391038272
0.4233333333333334,-0.27543493294220345
0.4233333333333334,0.2754349329139852
0.4233333333333334,-0.27453750043826075
0.4233333333333334,0.2745375004223861
0.4233333333333334,-0.2644132916205395
0.4233333333333334,0.2644132911164733
0.4233333333333334,0.24067561393877346
0.4233333333333334,-0.24067561392397438
0.4233333333333334,0.23672909971573802
0.4233333333333334,-0.23672909970221204
0.4233333333333334,-0.2361497935050846
0.4233333333333334,0.2361497931929868
0.4233333333333334,0.2279381975906172
0.4233333333333334,-0.2279381975083219
0.4233333333333334,-0.22166653113165688
0.4233333333333334,0.22166653106678902
0.4233333333333334,-0.22166326218053486
0.4233333333333334,0.2216632621562165
0.4233333333333334,0.21515535980969952
0.4233333333333334,-0.21515535978154215
0.4233333333333334,0.16330523546535114
0.4233333333333334,-0.16330523544954192
0.4233333333333334,-0.16292666261043065
0.4233333333333334,0.16292666257876082
0.4233333333333334,0.15857287695957442
0.4233333333333334,-0.15857287670697098
0.4233333333333334,0.15133756278036495
0.4233333333333334,-0.15133756273610285
0.4233333333333334,0.1507804289321822
0.4233333333333334,-0.15078042893050997
0.4233333333333334,-0.14259728871370814
0.4233333333333334,0.14259728865139892
0.4233333333333334,0.12171643865478919
0.4233333333333334,-0.121716438509389
0.4233333333333334,-0.11685804610344593
0.4233333333333334,0.11685804603329147
0.4233333333333334,-0.11668075175039137
0.4233333333333334,0.11668075139667065
0.4233333333333334,0.09835565521795071
0.4233333333333334,-0.09835565519386609
0.4233333333333334,-0.09260139532972363
0.4233333333333334,0.09260139518928291
0.4233333333333334,-0.0880609476782644
0.4233333333333334,0.08806094747428954
0.4233333333333334,-0.06580585147992922
0.4233333333333334,0.0658058514692934
0.4233333333333334,0.05235400134423511
0.4233333333333334,-0.052354001276977404
0.4233333333333334,0.049155931284006034
0.4233333333333334,-0.049155931143046734
0.4233333333333334,-0.04417726867606173
0.4233333333333334,0.04417726864622883
0.4233333333333334,-0.03989361534520104
0.4233333333333334,0.039893615265699005
0.4233333333333334,0.031686762213098595
0.4233333333333334,-0.03168676221074226
0.4233333333333334,-0.026717456296928295
0.4233333333333334,0.026717456278936024
0.4233333333333334,-0.013838103008595509
0.4233333333333334,0.013838103006046059
0.4233333333333334,0.011059073345487851
0.4233333333333334,-0.01105907314326587
0.4233333333333334,0.00985557639715868
0.4233333333333334,-0.009855576266066942
0.4233333333333334,0.004132052367343863
0.4233333333333334,-0.004132052113785332
0.4233333333333334,0.0007121818635482668
0.4233333333333334,-0.000712181709147038
0.43000000000000005,-126.20064522908886
0.43000000000000005,126.20064522883872
0.43000000000000005,-125.760025816043
0.43000000000000005,125.76002581600426
0.43000000000000005,125.31812331747514
0.43000000000000005,-125.31812331723317
0.43000000000000005,-124.6346944673164
0.43000000000000005,124.63469446730073
0.43000000000000005,-123.92213031687467
0.43000000000000005,123.92213031683556
0.43000000000000005,123.62946615467645
0.43000000000000005,-123.62946615440423
0.43000000000000005,-122.83213244054565
0.43000000000000005,122.83213244031528
0.43000000000000005,122.77438107893383
0.43000000000000005,-122.77438107863009
0.43000000000000005,122.64208313176816
0.43000000000000005,-122.6420831314184
0.43000000000000005,-122.52962869680675
0.43000000000000005,122.52962869660895
0.43000000000000005,-121.20493764694308
0.43000000000000005,121.20493764688123
0.43000000000000005,119.57788679511265
0.43000000000000005,-119.5778867950429
0.43000000000000005,-118.78028266028134
0.43000000000000005,118.78028266021308
0.43000000000000005,117.44015967948182
0.43000000000000005,-117.44015967924176
0.43000000000000005,-117.11359834909956
0.43000000000000005,117.11359834890739
0.43000000000000005,115.76690006342655
0.43000000000000005,-115.76690006322788
0.43000000000000005,114.96594486375436
0.43000000000000005,-114.96594486370763
0.43000000000000005,114.16052488867314
0.43000000000000005,-114.16052488852958
0.43000000000000005,113.79800613917398
0.43000000000000005,-113.79800613863424
0.43000000000000005,-113.31709425895116
0.43000000000000005,113.31709425839608
0.43000000000000005,-113.00128018813881
0.43000000000000005,113.00128018795218
0.43000000000000005,111.34122714096843
0.43000000000000005,-111.3412271408138
0.43000000000000005,-111.3041421176198
0.43000000000000005,111.30414211752557
0.43000000000000005,-110.35463422049197
0.43000000000000005,110.35463422046422
0.43000000000000005,109.77326104219011
0.43000000000000005,-109.77326104217609
0.43000000000000005,108.56532183700008
0.43000000000000005,-108.56532183662578
0.43000000000000005,107.98308315430805
0.43000000000000005,-107.98308315411809
0.43000000000000005,107.97318052464668
0.43000000000000005,-107.97318052452756
0.43000000000000005,-107.54826574322712
0.43000000000000005,107.54826574303915
0.43000000000000005,-106.535318457038
0.43000000000000005,106.5353184564468
0.43000000000000005,106.33052795827737
0.43000000000000005,-106.33052795817335
0.43000000000000005,-105.21895998128812
0.43000000000000005,105.21895998115747
0.43000000000000005,105.01080337844563
0.43000000000000005,-105.01080337812708
0.43000000000000005,103.68144571725283
0.43000000000000005,-103.68144571715666
0.43000000000000005,102.83883747767929
0.43000000000000005,-102.83883747735845
0.43000000000000005,-102.76596311728183
0.43000000000000005,102.76596311667983
0.43000000000000005,-102.75033663681666
0.43000000000000005,102.75033663671975
0.43000000000000005,102.42901502379561
0.43000000000000005,-102.42901502370759
0.43000000000000005,102.40783502531116
0.43000000000000005,-102.40783502517584
0.43000000000000005,-102.23329278563753
0.43000000000000005,102.23329278491687
0.43000000000000005,101.9024752302112
0.43000000000000005,-101.90247523012194
0.43000000000000005,101.6772250122673
0.43000000000000005,-101.67722501174788
0.43000000000000005,100.97234314823244
0.43000000000000005,-100.97234314780091
0.43000000000000005,100.70132474613222
0.43000000000000005,-100.7013247458796
0.43000000000000005,-100.66134920853595
0.43000000000000005,100.66134920784519
0.43000000000000005,-100.0858358386047
0.43000000000000005,100.08583583848522
0.43000000000000005,100.04915017415105
0.43000000000000005,-100.04915017410352
0.43000000000000005,98.83980697047481
0.43000000000000005,-98.83980697028656
0.43000000000000005,-98.75486079228047
0.43000000000000005,98.75486079226019
0.43000000000000005,-98.20435429182189
0.43000000000000005,98.20435429168992
0.43000000000000005,98.06214376486035
0.43000000000000005,-98.06214376473588
0.43000000000000005,-97.9942039210052
0.43000000000000005,97.99420392066602
0.43000000000000005,-97.67167244588599
0.43000000000000005,97.6716724452516
0.43000000000000005,-97.32737379318262
0.43000000000000005,97.32737379266247
0.43000000000000005,96.23776159489854
0.43000000000000005,-96.23776159456948
0.43000000000000005,-96.21782872991214
0.43000000000000005,96.21782872945707
0.43000000000000005,-96.01435741415074
0.43000000000000005,96.01435741408878
0.43000000000000005,-95.76035838557112
0.43000000000000005,95.76035838536356
0.43000000000000005,95.64626450944765
0.43000000000000005,-95.64626450898518
0.43000000000000005,95.1797255912095
0.43000000000000005,-95.17972559118654
0.43000000000000005,-95.16179389121993
0.43000000000000005,95.16179389110191
0.43000000000000005,94.82729531940045
0.43000000000000005,-94.82729531938189
0.43000000000000005,-94.2858660390901
0.43000000000000005,94.28586603888154
0.43000000000000005,-94.17364219057093
0.43000000000000005,94.17364219049371
0.43000000000000005,93.45603153719453
0.43000000000000005,-93.45603153624079
0.43000000000000005,-93.18580850902411
0.43000000000000005,93.18580850893684
0.43000000000000005,92.34746131380734
0.43000000000000005,-92.34746131357477
0.43000000000000005,-92.2604245452205
0.43000000000000005,92.26042454475507
0.43000000000000005,91.49211491598658
0.43000000000000005,-91.49211491592781
0.43000000000000005,90.83461924099873
0.43000000000000005,-90.83461924068952
0.43000000000000005,-89.85036650604958
0.43000000000000005,89.85036650581814
0.43000000000000005,88.97237075827073
0.43000000000000005,-88.97237075820733
0.43000000000000005,-88.561793720619
0.43000000000000005,88.56179372056552
0.43000000000000005,-88.45714501424553
0.43000000000000005,88.45714501420593
0.43000000000000005,-88.04704779694046
0.43000000000000005,88.04704779688936
0.43000000000000005,87.36606805471678
0.43000000000000005,-87.36606805460923
0.43000000000000005,-87.25336245742417
0.43000000000000005,87.25336245697612
0.43000000000000005,87.08848058536803
0.43000000000000005,-87.08848058504647
0.43000000000000005,86.79497339680994
0.43000000000000005,-86.79497339672325
0.43000000000000005,86.3390384198015
0.43000000000000005,-86.33903841947954
0.43000000000000005,86.25017818349549
0.43000000000000005,-86.25017818329682
0.43000000000000005,-85.2835775823679
0.43000000000000005,85.28357758194551
0.43000000000000005,-84.34714674958428
0.43000000000000005,84.34714674955885
0.43000000000000005,-84.30375815373296
0.43000000000000005,84.30375815360787
0.43000000000000005,-84.14997510510257
0.43000000000000005,84.14997510507285
0.43000000000000005,-83.39229427620002
0.43000000000000005,83.39229427597941
0.43000000000000005,-83.26983594604043
0.43000000000000005,83.26983594601667
0.43000000000000005,83.1608447972987
0.43000000000000005,-83.16084479706313
0.43000000000000005,83.05931011890549
0.43000000000000005,-83.05931011889331
0.43000000000000005,-82.15453419787531
0.43000000000000005,82.15453419773051
0.43000000000000005,-81.97203275568525
0.43000000000000005,81.97203275519685
0.43000000000000005,81.71615117372127
0.43000000000000005,-81.71615117369056
0.43000000000000005,81.39988905570746
0.43000000000000005,-81.39988905556297
0.43000000000000005,80.96509963411046
0.43000000000000005,-80.96509963409562
0.43000000000000005,-80.79355989847164
0.43000000000000005,80.79355989832965
0.43000000000000005,-80.52209935588135
0.43000000000000005,80.52209935532701
0.43000000000000005,80.50061436073234
0.43000000000000005,-80.50061436060012
0.43000000000000005,80.48053900403751
0.43000000000000005,-80.48053900377617
0.43000000000000005,80.25280857387776
0.43000000000000005,-80.2528085737184
0.43000000000000005,80.10853403229308
0.43000000000000005,-80.10853403198892
0.43000000000000005,-79.73395961541289
0.43000000000000005,79.73395961538323
0.43000000000000005,-79.70145482757572
0.43000000000000005,79.70145482734476
0.43000000000000005,-79.66197324551095
0.43000000000000005,79.66197324531147
0.43000000000000005,79.57557203793085
0.43000000000000005,-79.57557203780382
0.43000000000000005,79.3636061261615
0.43000000000000005,-79.363606126123
0.43000000000000005,-45.860282648750896
0.43000000000000005,45.8602826486323
0.43000000000000005,44.235298252163396
0.43000000000000005,-44.23529825204508
0.43000000000000005,-44.09572600775228
0.43000000000000005,44.09572600772307
0.43000000000000005,44.09512163753314
0.43000000000000005,-44.095121637426274
0.43000000000000005,-43.795823382862366
0.43000000000000005,43.79582338279796
0.43000000000000005,-43.73531139593984
0.43000000000000005,43.7353113958268
0.43000000000000005,-43.594822193863486
0.43000000000000005,43.59482219373878
0.43000000000000005,43.44163257967796
0.43000000000000005,-43.44163257965606
0.43000000000000005,42.75939173884297
0.43000000000000005,-42.75939173875232
0.43000000000000005,-42.565130189203494
0.43000000000000005,42.56513018917072
0.43000000000000005,-42.471267721473566
0.43000000000000005,42.47126772146484
0.43000000000000005,-42.01340493457039
0.43000000000000005,42.01340493451473
0.43000000000000005,41.93774569957823
0.43000000000000005,-41.937745699520086
0.43000000000000005,41.60846738347954
0.43000000000000005,-41.60846738347773
0.43000000000000005,-41.48818349895125
0.43000000000000005,41.48818349893993
0.43000000000000005,41.22338335017457
0.43000000000000005,-41.22338335017214
0.43000000000000005,-41.13755363093193
0.43000000000000005,41.137553630884454
0.43000000000000005,40.83287861482266
0.43000000000000005,-40.83287861476625
0.43000000000000005,-40.019910444353584
0.43000000000000005,40.01991044433751
0.43000000000000005,39.932934649068756
0.43000000000000005,-39.93293464895501
0.43000000000000005,38.900778815790865
0.43000000000000005,-38.90077881574837
0.43000000000000005,37.69830450840947
0.43000000000000005,-37.69830450838041
0.43000000000000005,37.665622077545635
0.43000000000000005,-37.6656220775168
0.43000000000000005,37.43472915118042
0.43000000000000005,-37.43472915113028
0.43000000000000005,37.0680769415344
0.43000000000000005,-37.068076941397216
0.43000000000000005,36.6920056022504
0.43000000000000005,-36.692005602103144
0.43000000000000005,36.146947484364226
0.43000000000000005,-36.14694748411684
0.43000000000000005,-35.818282778351694
0.43000000000000005,35.81828277831885
0.43000000000000005,35.699564322900514
0.43000000000000005,-35.69956432276478
0.43000000000000005,35.54966238455288
0.43000000000000005,-35.54966238446401
0.43000000000000005,35.52081495280131
0.43000000000000005,-35.520814952775105
0.43000000000000005,-35.48033438562054
0.43000000000000005,35.480334385575574
0.43000000000000005,12.13773931177765
0.43000000000000005,-12.137739311763536
0.43000000000000005,-12.046080493146201
0.43000000000000005,12.046080493134587
0.43000000000000005,-11.897990735054389
0.43000000000000005,11.897990735052895
0.43000000000000005,-11.611858354741132
0.43000000000000005,11.611858354695467
0.43000000000000005,-11.369482558740168
0.43000000000000005,11.369482558719874
0.43000000000000005,-11.079507220894833
0.43000000000000005,11.079507220868447
0.43000000000000005,9.881357905920574
0.43000000000000005,-9.881357905905487
0.43000000000000005,8.82993306491963
0.43000000000000005,-8.829933064908007
0.43000000000000005,8.785751502262276
0.43000000000000005,-8.785751502255112
0.43000000000000005,7.6283593338795175
0.43000000000000005,-7.62835933387349
0.43000000000000005,-6.898248555859982
0.43000000000000005,6.898248555851318
0.43000000000000005,-6.680286510068793
0.43000000000000005,6.680286510066624
0.43000000000000005,5.059667188506285
0.43000000000000005,-5.059667188483054
0.43000000000000005,5.022218542970701
0.43000000000000005,-5.022218542953158
0.43000000000000005,4.836019127626094
0.43000000000000005,-4.836019127618068
0.43000000000000005,4.696821427743124
0.43000000000000005,-4.6968214277280955
0.43000000000000005,-4.313813987186453
0.43000000000000005,4.313813987176207
0.43000000000000005,-3.8883760867448567
0.43000000000000005,3.8883760867386545
0.43000000000000005,3.6010707182990056
0.43000000000000005,-3.601070718290996
0.43000000000000005,3.5819867573756214
0.43000000000000005,-3.5819867573685307
0.43000000000000005,3.4363295207585978
0.43000000000000005,-3.4363295207515536
0.43000000000000005,3.1704787528782945
0.43000000000000005,-3.1704787528741916
0.43000000000000005,2.896516794761298
0.43000000000000005,-2.896516794756843
0.43000000000000005,2.5374117834584053
0.43000000000000005,-2.5374117834532828
0.43000000000000005,2.334772039091453
0.43000000000000005,-2.33477203908812
0.43000000000000005,2.0704435388084526
0.43000000000000005,-2.070443538805873
0.43000000000000005,1.393791079728115
0.43000000000000005,-1.3937910797220627
0.43000000000000005,1.1559455539703738
0.43000000000000005,-1.1559455539664212
0.43000000000000005,0.9133014074570394
0.43000000000000005,-0.9133014074516332
0.43000000000000005,0.47784438375040755
0.43000000000000005,-0.47784438372933274
0.43000000000000005,0.45718727600213427
0.43000000000000005,-0.45718727597860437
0.43000000000000005,0.43115998457576327
0.43000000000000005,-0.4311599845646533
0.43000000000000005,-0.4219445869294796
0.43000000000000005,0.4219445868984102
0.43000000000000005,0.3987105137672634
0.43000000000000005,-0.3987105137481404
0.43000000000000005,0.38937721542572223
0.43000000000000005,-0.3893772154095042
0.43000000000000005,0.36689838286447335
0.43000000000000005,-0.3668983828334765
0.43000000000000005,-0.3637955972308557
0.43000000000000005,0.36379559722747706
0.43000000000000005,-0.34598633545806423
0.43000000000000005,0.3459863354157438
0.43000000000000005,0.34128325501275586
0.43000000000000005,-0.3412832549479251
0.43000000000000005,0.33554954276498095
0.43000000000000005,-0.33554954258274167
0.43000000000000005,0.3348295544127858
0.43000000000000005,-0.33482955436537387
0.43000000000000005,-0.3211645640458826
0.43000000000000005,0.321164564008617
0.43000000000000005,0.32087782894364913
0.43000000000000005,-0.3208778289291619
0.43000000000000005,0.3198272998746887
0.43000000000000005,-0.3198272996843667
0.43000000000000005,-0.31288880348995074
0.43000000000000005,0.31288880340570396
0.43000000000000005,-0.31241243100651933
0.43000000000000005,0.3124124309808456
0.43000000000000005,-0.30740690436989115
0.43000000000000005,0.30740690431751694
0.43000000000000005,0.30564733223006535
0.43000000000000005,-0.3056473321476949
0.43000000000000005,-0.30547600119758545
0.43000000000000005,0.3054760011735466
0.43000000000000005,-0.28382536440339395
0.43000000000000005,0.283825364394532
0.43000000000000005,0.27988363567796704
0.43000000000000005,-0.2798836354840384
0.43000000000000005,0.26163370010062065
0.43000000000000005,-0.26163370006953135
0.43000000000000005,0.2495135462742669
0.43000000000000005,-0.24951354619563118
0.43000000000000005,-0.24393408559946655
0.43000000000000005,0.24393408552340562
0.43000000000000005,-0.23446582815611378
0.43000000000000005,0.23446582811234018
0.43000000000000005,0.2313885962359194
0.43000000000000005,-0.23138859623110428
0.43000000000000005,-0.22482413294353493
0.43000000000000005,0.22482413293047135
0.43000000000000005,0.22426350093714945
0.43000000000000005,-0.22426350092599245
0.43000000000000005,0.2141936511262273
0.43000000000000005,-0.21419365109802613
0.43000000000000005,-0.16506762521254525
0.43000000000000005,0.16506762519851043
0.43000000000000005,-0.16455614888598633
0.43000000000000005,0.16455614886895983
0.43000000000000005,-0.15934789830078844
0.43000000000000005,0.15934789820184594
0.43000000000000005,0.15195655401785602
0.43000000000000005,-0.15195655400217162
0.43000000000000005,0.14691590787201375
0.43000000000000005,-0.14691590780956734
0.43000000000000005,-0.14228681335374363
0.43000000000000005,0.14228681327187
0.43000000000000005,-0.1211801186303245
0.43000000000000005,0.12118011857891531
0.43000000000000005,-0.12100209587516972
0.43000000000000005,0.1210020956929164
0.43000000000000005,-0.11625537754967916
0.43000000000000005,0.11625537741685212
0.43000000000000005,-0.10032035794869307
0.43000000000000005,0.10032035786771416
0.43000000000000005,-0.09186368328322866
0.43000000000000005,0.09186368323105992
0.43000000000000005,-0.08861835309858918
0.43000000000000005,0.08861835302714102
0.43000000000000005,0.06379997667288102
0.43000000000000005,-0.06379997658981079
0.43000000000000005,0.05618913626320328
0.43000000000000005,-0.05618913620883179
0.43000000000000005,0.05144850263873883
0.43000000000000005,-0.051448502596822196
0.43000000000000005,0.0445496736134812
0.43000000000000005,-0.04454967360701074
0.43000000000000005,0.04033092083421448
0.43000000000000005,-0.040330920804609656
0.43000000000000005,0.026889868921877492
0.43000000000000005,-0.026889868856652448
0.43000000000000005,-0.020506509485271412
0.43000000000000005,0.02050650945486343
0.43000000000000005,-0.018596546900506192
0.43000000000000005,0.01859654688251735
0.43000000000000005,-0.01300699927870898
0.43000000000000005,0.013006999200674163
0.43000000000000005,-0.011963016099392754
0.43000000000000005,0.011963016079374805
0.43000000000000005,-0.004816160088586901
0.43000000000000005,0.004816160072186298
0.43000000000000005,0.0015552074427964602
0.43000000000000005,-0.0015552073618827424
0.4366666666666667,-126.69617558117577
0.4366666666666667,126.696175581046
0.4366666666666667,-126.18517983442848
0.4366666666666667,126.18517983428079
0.4366666666666667,125.5065260981896
0.4366666666666667,-125.50652609786555
0.4366666666666667,125.45634579600339
0.4366666666666667,-125.45634579598985
0.4366666666666667,124.35417264078501
0.4366666666666667,-124.3541726400938
0.4366666666666667,123.78207790129812
0.4366666666666667,-123.78207790092112
0.4366666666666667,123.5751571501706
0.4366666666666667,-123.57515714852435
0.4366666666666667,123.38167725751313
0.4366666666666667,-123.38167725748251
0.4366666666666667,-122.6479840405907
0.4366666666666667,122.64798404009736
0.4366666666666667,-122.3750869128615
0.4366666666666667,122.37508691233461
0.4366666666666667,122.23674836085665
0.4366666666666667,-122.23674836026306
0.4366666666666667,-120.69968443306445
0.4366666666666667,120.69968443304592
0.4366666666666667,120.55347368610926
0.4366666666666667,-120.55347368565252
0.4366666666666667,-118.92045976985283
0.4366666666666667,118.92045976965497
0.4366666666666667,118.50456342829403
0.4366666666666667,-118.50456342739906
0.4366666666666667,116.62965122145636
0.4366666666666667,-116.62965122144591
0.4366666666666667,115.73547253506553
0.4366666666666667,-115.73547253449858
0.4366666666666667,115.62971692625156
0.4366666666666667,-115.6297169262465
0.4366666666666667,-114.365621783761
0.4366666666666667,114.36562178326379
0.4366666666666667,113.46229550719077
0.4366666666666667,-113.46229550583338
0.4366666666666667,-113.00882785109037
0.4366666666666667,113.00882785102033
0.4366666666666667,112.74710474935803
0.4366666666666667,-112.7471047490529
0.4366666666666667,-111.99339112329112
0.4366666666666667,111.99339112301112
0.4366666666666667,-111.18475107950431
0.4366666666666667,111.18475107947684
0.4366666666666667,111.09113997962469
0.4366666666666667,-111.09113997961387
0.4366666666666667,-109.42043259086775
0.4366666666666667,109.42043259080464
0.4366666666666667,108.38751266390592
0.4366666666666667,-108.38751266306964
0.4366666666666667,-108.36002773712191
0.4366666666666667,108.3600277367317
0.4366666666666667,108.20380298208005
0.4366666666666667,-108.2038029818003
0.4366666666666667,106.49894307538261
0.4366666666666667,-106.49894307479467
0.4366666666666667,-106.46471358313528
0.4366666666666667,106.46471358208551
0.4366666666666667,-105.96289494953442
0.4366666666666667,105.96289494872838
0.4366666666666667,-105.31438228274631
0.4366666666666667,105.31438228185687
0.4366666666666667,-104.25940923281281
0.4366666666666667,104.25940923221147
0.4366666666666667,103.51030878624594
0.4366666666666667,-103.51030878535893
0.4366666666666667,-103.28410638261272
0.4366666666666667,103.28410638180891
0.4366666666666667,-102.81731706539094
0.4366666666666667,102.8173170652191
0.4366666666666667,-102.70794537682644
0.4366666666666667,102.70794537677523
0.4366666666666667,-102.5849817015983
0.4366666666666667,102.58498170072887
0.4366666666666667,102.55881176146694
0.4366666666666667,-102.55881176046147
0.4366666666666667,102.27438490514801
0.4366666666666667,-102.27438490476823
0.4366666666666667,-102.19731016142089
0.4366666666666667,102.19731016140027
0.4366666666666667,101.17705612751043
0.4366666666666667,-101.17705612612725
0.4366666666666667,-101.10290873031603
0.4366666666666667,101.1029087297298
0.4366666666666667,100.813325630664
0.4366666666666667,-100.81332562953115
0.4366666666666667,100.7557439115702
0.4366666666666667,-100.75574391137741
0.4366666666666667,100.40937926755076
0.4366666666666667,-100.4093792671141
0.4366666666666667,99.73626744186765
0.4366666666666667,-99.7362674417791
0.4366666666666667,-99.2468396395755
0.4366666666666667,99.24683963948779
0.4366666666666667,-98.99246583807225
0.4366666666666667,98.9924658377834
0.4366666666666667,98.59572795736875
0.4366666666666667,-98.5957279558235
0.4366666666666667,-98.2026569546672
0.4366666666666667,98.20265695428802
0.4366666666666667,97.66224348223191
0.4366666666666667,-97.6622434817758
0.4366666666666667,97.65106253060202
0.4366666666666667,-97.65106252986678
0.4366666666666667,96.90684866434718
0.4366666666666667,-96.90684866427917
0.4366666666666667,-96.65830739774403
0.4366666666666667,96.65830739693965
0.4366666666666667,96.45974749864286
0.4366666666666667,-96.45974749819396
0.4366666666666667,-96.03763614439625
0.4366666666666667,96.0376361439779
0.4366666666666667,95.97226359647193
0.4366666666666667,-95.9722635949142
0.4366666666666667,-95.79961048022784
0.4366666666666667,95.79961047975452
0.4366666666666667,-95.70114508332577
0.4366666666666667,95.7011450832744
0.4366666666666667,95.26743906100693
0.4366666666666667,-95.26743906076595
0.4366666666666667,94.91902967398428
0.4366666666666667,-94.9190296738742
0.4366666666666667,94.88439517793952
0.4366666666666667,-94.88439517791122
0.4366666666666667,94.86467576959251
0.4366666666666667,-94.86467576894371
0.4366666666666667,93.8630226641955
0.4366666666666667,-93.86302266334852
0.4366666666666667,93.43100702647685
0.4366666666666667,-93.43100702553663
0.4366666666666667,-92.95802391076032
0.4366666666666667,92.9580239101947
0.4366666666666667,-92.35025802865398
0.4366666666666667,92.35025802811238
0.4366666666666667,-90.07632305148938
0.4366666666666667,90.07632305100532
0.4366666666666667,89.5763147173833
0.4366666666666667,-89.57631471661071
0.4366666666666667,-88.9915437419023
0.4366666666666667,88.99154374179405
0.4366666666666667,88.87394924371907
0.4366666666666667,-88.87394924364234
0.4366666666666667,88.85444975080343
0.4366666666666667,-88.85444975030285
0.4366666666666667,87.89601139855611
0.4366666666666667,-87.89601139791556
0.4366666666666667,-87.7389301279742
0.4366666666666667,87.7389301279639
0.4366666666666667,-87.65263016180882
0.4366666666666667,87.65263016135471
0.4366666666666667,-87.12236761462748
0.4366666666666667,87.12236761414002
0.4366666666666667,-87.00639109867215
0.4366666666666667,87.00639109820398
0.4366666666666667,86.46359822014963
0.4366666666666667,-86.46359821984589
0.4366666666666667,86.39610194929338
0.4366666666666667,-86.3961019482241
0.4366666666666667,84.9861559106074
0.4366666666666667,-84.98615591032296
0.4366666666666667,-84.90234317375186
0.4366666666666667,84.90234317326663
0.4366666666666667,84.61552959450839
0.4366666666666667,-84.61552959398546
0.4366666666666667,-84.24388767197007
0.4366666666666667,84.24388767102424
0.4366666666666667,-83.8772765303058
0.4366666666666667,83.87727652887556
0.4366666666666667,-83.57547557995072
0.4366666666666667,83.57547557963298
0.4366666666666667,-82.57688164750866
0.4366666666666667,82.5768816459154
0.4366666666666667,82.5758660376408
0.4366666666666667,-82.57586603524376
0.4366666666666667,-82.52585018052842
0.4366666666666667,82.5258501794223
0.4366666666666667,-81.62282634948939
0.4366666666666667,81.62282634677511
0.4366666666666667,-81.46512589072313
0.4366666666666667,81.4651258905507
0.4366666666666667,81.16943208499495
0.4366666666666667,-81.16943208188765
0.4366666666666667,81.06584826816173
0.4366666666666667,-81.06584826463738
0.4366666666666667,80.98598316584261
0.4366666666666667,-80.98598316208242
0.4366666666666667,80.74459751950656
0.4366666666666667,-80.7445975176991
0.4366666666666667,80.52556137518671
0.4366666666666667,-80.52556137305483
0.4366666666666667,-80.425785800581
0.4366666666666667,80.4257857995465
0.4366666666666667,-80.26976516113095
0.4366666666666667,80.26976515825977
0.4366666666666667,79.97144404285592
0.4366666666666667,-79.97144404172903
0.4366666666666667,79.92326203903112
0.4366666666666667,-79.92326203842802
0.4366666666666667,79.91131103801575
0.4366666666666667,-79.91131103735877
0.4366666666666667,79.87386545490669
0.4366666666666667,-79.87386545337512
0.4366666666666667,49.5798246682265
0.4366666666666667,-49.57982466791854
0.4366666666666667,48.16793008323739
0.4366666666666667,-48.16793008322663
0.4366666666666667,47.797428049656965
0.4366666666666667,-47.79742804963117
0.4366666666666667,45.47742797976172
0.4366666666666667,-45.47742797944927
0.4366666666666667,-44.53324846379333
0.4366666666666667,44.533248462974306
0.4366666666666667,-44.46844838016159
0.4366666666666667,44.468448380114765
0.4366666666666667,-44.29979902726593
0.4366666666666667,44.2997990272421
0.4366666666666667,44.15553296334883
0.4366666666666667,-44.15553296325897
0.4366666666666667,44.041021015939705
0.4366666666666667,-44.04102101590028
0.4366666666666667,43.80789825308838
0.4366666666666667,-43.807898252758264
0.4366666666666667,43.627914399883046
0.4366666666666667,-43.6279143997576
0.4366666666666667,43.2986629531851
0.4366666666666667,-43.29866295312232
0.4366666666666667,-43.18103735961173
0.4366666666666667,43.181037359471674
0.4366666666666667,42.726148011465035
0.4366666666666667,-42.72614801145062
0.4366666666666667,42.51282659291787
0.4366666666666667,-42.51282659286605
0.4366666666666667,42.387908278801845
0.4366666666666667,-42.38790827870413
0.4366666666666667,42.0379253173361
0.4366666666666667,-42.03792531720238
0.4366666666666667,-41.31228672796245
0.4366666666666667,41.31228672789227
0.4366666666666667,-41.11045584603068
0.4366666666666667,41.11045584593465
0.4366666666666667,40.950060252857874
0.4366666666666667,-40.95006025259251
0.4366666666666667,40.78193905420224
0.4366666666666667,-40.7819390540315
0.4366666666666667,40.775361789736856
0.4366666666666667,-40.77536178928859
0.4366666666666667,-40.75431971584448
0.4366666666666667,40.7543197157108
0.4366666666666667,-39.81893265566587
0.4366666666666667,39.81893265541719
0.4366666666666667,-38.34377438884859
0.4366666666666667,38.34377438859121
0.4366666666666667,38.24317618048503
0.4366666666666667,-38.24317618035505
0.4366666666666667,38.11507167764673
0.4366666666666667,-38.11507167754654
0.4366666666666667,-37.49963546432389
0.4366666666666667,37.49963546410107
0.4366666666666667,37.00966737628115
0.4366666666666667,-37.00966737615088
0.4366666666666667,-36.31544074206926
0.4366666666666667,36.31544074147761
0.4366666666666667,35.71403538942438
0.4366666666666667,-35.71403538882104
0.4366666666666667,35.617792047203366
0.4366666666666667,-35.61779204706063
0.4366666666666667,-35.32622125750934
0.4366666666666667,35.32622125712249
0.4366666666666667,35.211976578788196
0.4366666666666667,-35.21197657857121
0.4366666666666667,-35.154184494205325
0.4366666666666667,35.15418449411877
